"Task","Variant","ValueName","BinCenter","Density"
"SOC","W_hh","Absolute reconstruction error","0.0010370971771249957","418.96679204959491"
"SOC","W_hh","Absolute reconstruction error","0.0010554528793749957","452.21812475194372"
"SOC","W_hh","Absolute reconstruction error","0.0010738085816249957","355.78925991513222"
"SOC","W_hh","Absolute reconstruction error","0.0010921642838749954","329.18819375325313"
"SOC","W_hh","Absolute reconstruction error","0.0011105199861249954","325.86306048301827"
"SOC","W_hh","Absolute reconstruction error","0.0011288756883749953","329.18819375325313"
"SOC","W_hh","Absolute reconstruction error","0.0011472313906249953","226.10906237597186"
"SOC","W_hh","Absolute reconstruction error","0.0011655870928749953","202.83312948432771"
"SOC","W_hh","Absolute reconstruction error","0.001183942795124995","229.43419564620675"
"SOC","W_hh","Absolute reconstruction error","0.001202298497374995","172.90693005221377"
"SOC","W_hh","Absolute reconstruction error","0.001220654199624995","196.18286294385794"
"SOC","W_hh","Absolute reconstruction error","0.0012390099018749949","189.53259640338817"
"SOC","W_hh","Absolute reconstruction error","0.0012573656041249949","96.428864836811528"
"SOC","W_hh","Absolute reconstruction error","0.0012757213063749947","109.72939791775106"
"SOC","W_hh","Absolute reconstruction error","0.0012940770086249946","123.02993099869057"
"SOC","W_hh","Absolute reconstruction error","0.0013124327108749946","69.827798674932481"
"SOC","W_hh","Absolute reconstruction error","0.0013307884131249946","103.07913137728129"
"SOC","W_hh","Absolute reconstruction error","0.0013491441153749945","79.803198485637125"
"SOC","W_hh","Absolute reconstruction error","0.0013674998176249943","53.202132323758086"
"SOC","W_hh","Absolute reconstruction error","0.0013858555198749943","66.502665404697609"
"SOC","W_hh","Absolute reconstruction error","0.0014042112221249942","69.827798674932481"
"SOC","W_hh","Absolute reconstruction error","0.0014225669243749942","76.478065215402253"
"SOC","W_hh","Absolute reconstruction error","0.0014409226266249942","36.576465972583684"
"SOC","W_hh","Absolute reconstruction error","0.0014592783288749939","598.52398864227848"
"SOH","W_ih","Absolute reconstruction error","7.4162120000000048E-05","1242.1758686689818"
"SOH","W_ih","Absolute reconstruction error","0.00022248636000000014","131.67942070695921"
"SOH","W_ih","Absolute reconstruction error","0.00037081060000000027","133.87407771874186"
"SOH","W_ih","Absolute reconstruction error","0.00051913484000000031","100.95422254200206"
"SOH","W_ih","Absolute reconstruction error","0.00066745908000000046","116.31682162448064"
"SOH","W_ih","Absolute reconstruction error","0.0008157833200000005","111.92750760091533"
"SOH","W_ih","Absolute reconstruction error","0.00096410756000000065","114.12216461269799"
"SOH","W_ih","Absolute reconstruction error","0.0011124318000000008","127.2901066833939"
"SOH","W_ih","Absolute reconstruction error","0.0012607560400000007","107.53819357735001"
"SOH","W_ih","Absolute reconstruction error","0.0014090802800000009","109.73285058913267"
"SOH","W_ih","Absolute reconstruction error","0.001557404520000001","153.62599082478573"
"SOH","W_ih","Absolute reconstruction error","0.0017057287600000012","140.45804875408982"
"SOH","W_ih","Absolute reconstruction error","0.0018540530000000011","140.45804875408982"
"SOH","W_ih","Absolute reconstruction error","0.0020023772400000013","149.23667680122043"
"SOH","W_ih","Absolute reconstruction error","0.0021507014800000012","147.04201978943777"
"SOH","W_ih","Absolute reconstruction error","0.0022990257200000016","151.43133381300308"
"SOH","W_ih","Absolute reconstruction error","0.0024473499600000015","120.70613564804594"
"SOH","W_ih","Absolute reconstruction error","0.0025956742000000019","142.65270576587247"
"SOH","W_ih","Absolute reconstruction error","0.0027439984400000018","136.06873473052451"
"SOH","W_ih","Absolute reconstruction error","0.0028923226800000017","103.14887955378471"
"SOH","W_ih","Absolute reconstruction error","0.0030406469200000021","140.45804875408982"
"SOH","W_ih","Absolute reconstruction error","0.003188971160000002","122.9007926598286"
"SOH","W_ih","Absolute reconstruction error","0.003337295400000002","96.564908518436752"
"SOH","W_ih","Absolute reconstruction error","0.0034856196400000023","125.09544967161125"
"SOH","W_ih","Absolute reconstruction error","0.0036339438800000023","109.73285058913267"
"SOH","W_ih","Absolute reconstruction error","0.0037822681200000026","109.73285058913267"
"SOH","W_ih","Absolute reconstruction error","0.0039305923600000021","127.2901066833939"
"SOH","W_ih","Absolute reconstruction error","0.0040789166000000029","109.73285058913267"
"SOH","W_ih","Absolute reconstruction error","0.0042272408400000029","105.34353656556736"
"SOH","W_ih","Absolute reconstruction error","0.0043755650800000028","120.70613564804594"
"SOH","W_ih","Absolute reconstruction error","0.0045238893200000027","79.007652424175532"
"SOH","W_ih","Absolute reconstruction error","0.0046722135600000027","83.396966447740837"
"SOH","W_ih","Absolute reconstruction error","0.0048205378000000035","94.3702515066541"
"SOH","W_ih","Absolute reconstruction error","0.0049688620400000034","89.980937483088795"
"SOH","W_ih","Absolute reconstruction error","0.0051171862800000033","70.229024377044908"
"SOH","W_ih","Absolute reconstruction error","0.0052655105200000033","70.229024377044908"
"SOH","W_ih","Absolute reconstruction error","0.0054138347600000032","48.282454259218376"
"SOH","W_ih","Absolute reconstruction error","0.005562159000000004","63.645053341696951"
"SOH","W_ih","Absolute reconstruction error","0.005710483240000004","87.786280471306142"
"SOH","W_ih","Absolute reconstruction error","0.0058588074800000039","89.980937483088795"
"SOH","W_ih","Absolute reconstruction error","0.0060071317200000038","54.866425294566334"
"SOH","W_ih","Absolute reconstruction error","0.0061554559600000038","63.645053341696951"
"SOH","W_ih","Absolute reconstruction error","0.0063037802000000037","74.618338400610213"
"SOH","W_ih","Absolute reconstruction error","0.0064521044400000045","39.503826212087766"
"SOH","W_ih","Absolute reconstruction error","0.0066004286800000044","46.087797247435724"
"SOH","W_ih","Absolute reconstruction error","0.0067487529200000044","50.477111271001029"
"SOH","W_ih","Absolute reconstruction error","0.0068970771600000043","32.919855176739802"
"SOH","W_ih","Absolute reconstruction error","0.0070454014000000042","37.309169200305107"
"SOH","W_ih","Absolute reconstruction error","0.007193725640000005","48.282454259218376"
"SOH","W_ih","Absolute reconstruction error","0.007342049880000005","48.282454259218376"
"SOH","W_ih","Absolute reconstruction error","0.0074903741200000049","35.114512188522454"
"SOH","W_ih","Absolute reconstruction error","0.0076386983600000048","41.698483223870419"
"SOH","W_ih","Absolute reconstruction error","0.0077870226000000048","35.114512188522454"
"SOH","W_ih","Absolute reconstruction error","0.0079353468400000047","37.309169200305107"
"SOH","W_ih","Absolute reconstruction error","0.0080836710800000055","35.114512188522454"
"SOH","W_ih","Absolute reconstruction error","0.0082319953200000046","32.919855176739802"
"SOH","W_ih","Absolute reconstruction error","0.0083803195600000054","28.530541153174497"
"SOH","W_ih","Absolute reconstruction error","0.0085286438000000062","24.141227129609188"
"SOH","W_ih","Absolute reconstruction error","0.0086769680400000052","19.751913106043883"
"SOH","W_ih","Absolute reconstruction error","0.008825292280000006","26.335884141391841"
"SOH","W_ih","Absolute reconstruction error","0.0089736165200000051","17.557256094261227"
